title,date
【中期金策略】内盘原油震荡回落，跌势扩大 ,2018-05-14
【中期“加油站”|原油专题】国内原油码头-舟山港 ,2018-05-14
【中期金视野】中兴曙光初现关注后效和政策机遇 ,2018-05-14
【中期早知道】黑色化工等待低多股指底部逐步探明 ,2018-05-14
【中期晨会】国际经济继续分化中国经济有一定压力 ,2018-05-14
【复盘点睛】期指：量能不济下的调整 ,2018-05-11
【复盘点睛】商品：黑色系多上扬，原油高位盘整 ,2018-05-11
【复盘点睛】期债尾盘跳水，市场心态偏谨慎 ,2018-05-11
【中期金策略】郑煤1809犀利反弹注意前期高点压力 ,2018-05-11
【原油交易策略】油价震荡下滑，预测今夜下跌 ,2018-05-11
【中期量化】期指震荡，黑色系转强。 ,2018-05-11
【中期金策略】供需短期改善，铁矿多单持有 ,2018-05-11
【中期金策略】期指：谨慎情绪为主，观望为主 ,2018-05-11
【中期金视野】房住不炒思路不变注意风险和机会 ,2018-05-11
【中期金策略】关注甲醇与橡胶盘面短多机会 ,2018-05-11
【中期金策略】铁水性价比凸显，铁矿回落短多 ,2018-05-11
【中期金视野】制造业全面放开重点高端先进制造业 ,2018-05-11
【中期金策略】外盘价差回落，持有B-W套利 ,2018-05-11
【中期金策略】内盘原油跟随外盘，震荡回落 ,2018-05-11
【中期“加油站”原油专题】国内原油码头-大连港 ,2018-05-11
【原油交易策略】油价承压下滑，预测今日回调 ,2018-05-11
【中期早知道】股指、化工尝试短多 粕类保持空头 ,2018-05-11
【中期晨会】期指量化分析模型 ,2018-05-11
【复盘点睛】商品：原油续创新高，工业品普遍飘红 ,2018-05-10
【复盘点睛】期债：静待宏观数据，观望情绪蔓延 ,2018-05-10
【原油交易策略】油价今日上升，预测今夜回调 ,2018-05-10
【中期量化】期指震荡走高，农产品转强。 ,2018-05-10
【中期金策略】期指：谨慎情绪为主，多单及时了结 ,2018-05-10
【中期金策略】去库节奏较好，螺纹轻仓短多 ,2018-05-10
【中期金策略】化工-前期PTA多单继续持有 ,2018-05-10
【中期晨会】中期聚烯烃5月份交易策略研究 ,2018-05-10
【中期金视野】4月份PPI稳定运行，长期趋势不变 ,2018-05-10
【中期金视野】4月份CPI运行平稳，物价趋势不变 ,2018-05-10
【中期金策略】螺纹轻仓试多，关注库存数据 ,2018-05-10
【中期金策略】内盘原油跟随外盘，高位突破 ,2018-05-10
【中期金策略】外盘原油冲高，持有B-W套利 ,2018-05-10
【中期“加油站”原油专题】国内原油码头-青岛港 ,2018-05-10
【原油交易策略】油价持续上升，预测今日上涨 ,2018-05-10
【中期金视野】美退出伊核协议尚不会影响金特会 ,2018-05-10
【中期早知道】原油再创新高 多矿空螺套利持有 ,2018-05-10
【复盘点睛】商品：工业品回调，原油延续强势 ,2018-05-09
【原油交易策略】原油剧烈震荡，预测今夜上涨 ,2018-05-09
【复盘点睛】期债：单边风险较大，关注跨期套利 ,2018-05-09
【中期量化】：期指震荡，油脂转强 ,2018-05-09
【中期金策略】原油大幅冲高，关注B-W套利 ,2018-05-09
【中期金策略】原油受外盘提振，高位震荡 ,2018-05-09
【中期“加油站”原油专题】国内原油码头-惠州港 ,2018-05-09
【中期金视野】中朝继往开来，影响需观后效 ,2018-05-09
【中期金策略】豆粕2日急跌反复可高空减持等机会 ,2018-05-09
【中期金策略】高炉开工抬升，短期矿强钢弱 ,2018-05-09
【中期金策略】期指：热点切换快，市场进入震荡 ,2018-05-09
【中期金策略】化工-关注沥青和PTA回落做多机会 ,2018-05-09
【中期金视野】美退出伊核协议，中东将持续紧张 ,2018-05-09
【中期金策略】钢厂利润高企，关注多矿空螺 ,2018-05-09
【中期早知道】原油一枝独秀 关注多矿空螺套利 ,2018-05-09
【中期晨会】美债施压经济强韧国债期货短期承压 ,2018-05-09
【复盘点睛】商品：经济韧性仍在，工业品偏强 ,2018-05-08
【原油交易策略】原油震荡下滑，预测今夜下跌 ,2018-05-08
【复盘点睛】期债：国债利率上行，短期偏空 ,2018-05-08
【复盘点睛】期指：反弹缺乏量能，等待确认信号 ,2018-05-08
【中期量化】期指继续坚挺，豆粕转空 ,2018-05-08
【中期金策略】期指：市场分化反弹能否延续需观察 ,2018-05-08
【中期金策略】高炉开工支撑，铁矿回调短多 ,2018-05-08
【中期金视野】关注新建高铁站周边房产投资机会 ,2018-05-08
【中期金策略】沥青PTA多单及时结利待回调做多 ,2018-05-08
【中期金策略】环保抑制供应，螺纹回落试多 ,2018-05-08
【中期“加油站”|原油专题】国内原油码头 —营口港 ,2018-05-08
【中期金策略】油价冲高回落，关注B-W套利 ,2018-05-08
【中期金策略】外盘冲高回落，警惕内盘下跌 ,2018-05-08
【中期金视野】建议关注重大短板装备的投资机会 ,2018-05-08
【原油交易策略】原油跳空低开，预测今日下跌 ,2018-05-08
【中期早知道】豆粕短空持有 有色、金融期货观望 ,2018-05-08
【中期晨会】焦煤焦炭统计套利 ,2018-05-08
【复盘点睛】商品：能源大涨，原油再创新高 ,2018-05-07
【复盘点睛】期债：震荡下行，前压力位谨慎为宜 ,2018-05-07
【中期量化】期指走强，基本金属仍坚挺 ,2018-05-07
【原油交易策略】原油今日大涨，预测今夜下跌 ,2018-05-07
【中期金视野】美退出伊核协议可能性大于50% ,2018-05-07
【中期金策略】钢厂存补库需求，铁矿回落短多 ,2018-05-07
【中期“加油站”|原油专题】国内原油码头 —日照港 ,2018-05-07
【中期金策略】地缘政治凸起，油价继续上涨 ,2018-05-07
【中期金视野】日内关注沥青和PTA回调做多机会 ,2018-05-07
【中期金策略】外盘继续上涨，内盘高位持稳 ,2018-05-07
【中期金视野】中美贸易谈判无实质进展来日方长 ,2018-05-07
【中期金策略】环保或趋严，螺纹轻仓试多 ,2018-05-07
【中期早知道】原油、化工轻仓短多螺纹回调等机会 ,2018-05-07
【原油交易策略】原油开盘走低，预测今日下跌 ,2018-05-07
【中期晨会】近期电解铝市场情况分析 ,2018-05-07
【复盘点睛】商品：中美谈判，市场观望情绪强烈 ,2018-05-04
【复盘点睛】期指：缩量窄幅震荡后市仍待企稳信号 ,2018-05-04
【复盘点睛】期债：接近前期高点，震荡风险增加 ,2018-05-04
【中期量化】期指震荡，基本金属坚挺 ,2018-05-04
【原油交易策略】原油低开走高，预测今夜下跌 ,2018-05-04
【中期金视野】地方投资项目将密集上马，关注机会 ,2018-05-04
【中期金策略】期指：弱势震荡，观望为主 ,2018-05-04
【中期金策略】中美今日谈判，铁矿多单减持观望 ,2018-05-04
【中期金视野】化工-关注甲醇、沥青回调做多机会 ,2018-05-04
【中期金视野】政府需助力经济，地方债发行将增 ,2018-05-04
【中期金策略】中美贸易谈判，螺纹多单减持观望 ,2018-05-04
【原油交易策略】原油昨夜上涨，预测今日下跌 ,2018-05-04
【中期早知道】原油、苹果注意追高风险 IC轻仓试多 ,2018-05-04
【中期“加油站”|原油专题】国内原油码头 —湛江港 ,2018-05-04
【中期金策略】油价继续上涨，关注B-W套利 ,2018-05-04
【中期金策略】外盘上涨，内盘偏强 ,2018-05-04
【复盘点睛】商品：工业品偏强，钢材午后翻绿 ,2018-05-03
【中期金视野】中美贸易谈判前瞻：结果？途径？ ,2018-05-03
【中期“加油站”|原油专题】国内原油码头 —泉州港 ,2018-05-03
【中期金策略】油价高位震荡，关注B-W套利 ,2018-05-03
【复盘点睛】期债：高开高走，压力仍存 ,2018-05-03
【中期金策略】外盘涨跌不一，内盘震荡偏强 ,2018-05-03
【原油交易策略】原油今日上涨，预测今夜下跌 ,2018-05-03
【中期量化】期指基差收窄、探底回升，农产品转强 ,2018-05-03
【中期金策略】沪锌多空交织，近期宜观望 ,2018-05-03
【中期金策略】化工-沥青前期多单平仓结利 ,2018-05-03
【中期金策略】中美贸易扰动，螺纹回落后试多 ,2018-05-03
【中期金策略】美代表团赴京谈判有色板块震荡观望 ,2018-05-03
【中期金策略】化工-沪胶日内关注短线做多机会 ,2018-05-03
【中期金策略】需求韧性强，螺纹回调短多 ,2018-05-03
【原油交易策略】原油昨夜震荡，预测今日上涨 ,2018-05-03
【中期晨会】“银四”过后 螺纹涨势能否延续 ,2018-05-03
【中期早知道】螺纹逢回调轻仓短多有色、化工观望 ,2018-05-03
【复盘点睛】商品：宏观数据利多，工业品上涨 ,2018-05-02
【复盘点睛】期债：继续下行，等待资金宽松信号 ,2018-05-02
【中期量化】期指震荡，工业品继续走强 ,2018-05-02
【中期金视野】人民币近期贬值具有内在合理性 ,2018-05-02
【中期金策略】不确定性增加 4月大宗商品分化 ,2018-05-02
【原油交易策略】原油今日先跌后升，预测今夜下跌 ,2018-05-02
【中期金策略】假期铝锭库存未增，短期可轻仓多铝 ,2018-05-02
【中期金策略】螺纹可部分止盈并轻仓持有 ,2018-05-02
【中期“加油站”|原油专题】国内原油码头 —天津港 ,2018-05-02
【中期金策略】油价偏弱，关注B-W套利 ,2018-05-02
【中期金策略】外盘下跌，内盘震荡 ,2018-05-02
【中期金视野】转机已显，中美贸易谈判成果可期 ,2018-05-02
【中期金策略】化工前期多单建议逐步平仓结利 ,2018-05-02
【中期金策略】现货拉涨，螺纹维持偏强走势 ,2018-05-02
【中期早知道】金融期货，期权短多 关注PTA变盘 ,2018-05-02
【中期晨会】旺季铜价有望上行 ,2018-05-02
【原油交易策略】原油今日预测震荡下滑 ,2018-05-02
【中期金视野】资管新规落地刚兑漏洞已被完全堵上 ,2018-04-28
【中期金视野】《板门店宣言》助东北亚经济圈形成 ,2018-04-28
【复盘点睛】商品-工业品震荡，节前增仓较少 ,2018-04-27
【复盘点睛】期指-绩优股回落，确立中小创地位 ,2018-04-27
【复盘点睛】期债-弱势震荡，等待节后趋势明朗 ,2018-04-27
【中期量化】期指探底回升，商品期权波动加大 ,2018-04-27
【中期金视野】PPP再度规范关注地方债等相关风险 ,2018-04-27
【中期金策略】化工-关注沥青回落做多机会。 ,2018-04-27
【中期金策略】期指-市场方向不明，节前观望 ,2018-04-27
【中期金视野】跨过三八线朝韩历史性会晤值得期待 ,2018-04-27
【中期金策略】化工-关注PP短线做空机会 ,2018-04-27
【中期晨会】棉花行情分析 ,2018-04-27
【中期早知道】股指螺纹轻仓短多 苹果原油观望 ,2018-04-27
【中期“加油站”|原油专题】国内原油码头 —舟山港 ,2018-04-27
【原油交易策略】原油昨夜下跌预测今日震荡 ,2018-04-27
【中期金策略】油价震荡偏强，关注B-W套利 ,2018-04-27
【中期金策略】外盘继续上涨，内盘震荡偏强 ,2018-04-27
【复盘点睛】商品多数飘绿，节前交易清淡 ,2018-04-26
【中期“加油站”|原油专题】国内原油码头 —大连港 ,2018-04-26
【中期金策略】多空交织，关注B-W套利 ,2018-04-26
【中期金视野】美国进口量激增抵消库存增长的影响 ,2018-04-26
【原油交易策略】原油今日震荡预测今夜上升 ,2018-04-26
【复盘点睛】期债-尾盘小幅拉升，节前不宜追涨 ,2018-04-26
【中期金策略】郑煤震荡 五一节前注意减仓 ,2018-04-26
【中期金视野】集体土地将入市关注相关机会和风险 ,2018-04-26
【中期金策略】外盘高位震荡，内盘震荡偏强 ,2018-04-26
【中期量化】期指弱势继续，工业品全线回落 ,2018-04-26
【中期金策略】期指-量能不济，维持弱势 ,2018-04-26
【中期金策略】锌库存大增，近期不建议追空 ,2018-04-26
【中期金策略】环保抑制需求，铁矿日内观望 ,2018-04-26
【中期金视野】中兴之后是华为？美盘外招无伤大雅 ,2018-04-26
【中期金策略】螺纹维持回落短多，关注环保发酵 ,2018-04-26
【原油交易策略】原油昨夜上涨，预测今日持续上升 ,2018-04-26
铜期权基本介绍 ,2018-04-26
【中期晨会】豆粕行情的研判 ,2018-04-26
【中期早知道】股指、螺纹低多 有色观望 ,2018-04-26
【中期金策略】猪价反弹乏力 低位运行概率大 ,2018-04-25
【复盘点睛】商品：白糖有见底迹象，空单离场 ,2018-04-25
【复盘点前】期指-个股行情强于指数 ,2018-04-25
【中期量化】期指短线震荡，黑色系坚挺 ,2018-04-25
【原油交易策略】原油今日横向震荡，预测今夜上涨 ,2018-04-25
【复盘点睛】期债：午后回落，节前观望或试空 ,2018-04-25
【中期金策略】铝去库存不明显，沪铝新单观望 ,2018-04-25
【中期金策略】期指：大涨过后迎休整 ,2018-04-25
【中期金视野】美财长将访华 中美贸易战进展可期 ,2018-04-25
【中期金策略】黑色铁矿随钢价走势回调充分后做多 ,2018-04-25
【中期“加油站”|原油专题】国内原油码头-青岛港 ,2018-04-25
【中期金策略】外盘高位回落，关注B-W套利 ,2018-04-25
【中期金策略】外盘高位回落，内盘震荡下行 ,2018-04-25
【中期晨会】中国“芯”主导下的市场风 ,2018-04-25
【中期金视野】化工-关注沥青回调充分做多机会 ,2018-04-25
【中期金视野】关注小米、蚂蚁金服等投资机会 ,2018-04-25
【中期金策略】黑色宏观产业共振螺纹等待回落短多 ,2018-04-25
【原油交易策略】原油昨夜震荡下跌预测今日反弹 ,2018-04-25
【中期早知道】沪锌、螺纹回落试多 债期轻仓试空 ,2018-04-25
【中期金策略】铝价内强外弱，建议反套策略 ,2018-04-25
【复盘点睛】黑色系飘红，原油创上市以来高点 ,2018-04-24
【中期金策略】消费淡季 豆油1809逢高试空 ,2018-04-24
【中期金策略】期指：放量反弹，需量能进一步配合 ,2018-04-24
【原油交易策略】今日大幅上涨，预测今晚震荡上升 ,2018-04-24
【中期量化】期指确认底部，农产品全线回落 ,2018-04-24
【复盘点睛】期债：震荡走高，关注宽松信号 ,2018-04-24
【中期金策略】化工-关注沥青阶段回落做多机会 ,2018-04-24
【中期金策略】黑色旺季特征仍在演绎螺纹走势偏强 ,2018-04-24
【中期金视野】423中央政治局会议内容解读（下） ,2018-04-24
【中期晨会】农产品期货与中美贸易摩擦 ,2018-04-24
【中期金策略】期指：反弹迅速，不建议追涨 ,2018-04-24
【中期金视野】423中央政治局会议内容解读（上） ,2018-04-24
【中期金视野】化工-甲醇空单暂时离场观望 ,2018-04-24
【中期金策略】俄铝制裁放松，沪铝多单了结观望 ,2018-04-24
【中期“加油站”|原油专题】国内原油码头-惠州港 ,2018-04-24
【中期金策略】外盘继续走高，关注B-W套利 ,2018-04-24
【中期金策略】外盘继续上涨，内盘跟随走高 ,2018-04-24
【中期金策略】黑色-螺纹前多适当止盈并轻仓持有 ,2018-04-24
【原油交易策略】昨夜大幅上涨预测今日震荡盘 ,2018-04-24
【中期早知道】原油黑色短多 国债豆粕轻仓试空 ,2018-04-24
【复盘点睛】期指：底部不明确，建议谨慎操作 ,2018-04-23
【复盘点睛】商品：黑色系普升苹果五合约涨停 ,2018-04-23
【原油交易策略】原油今日震荡上升，预测今夜回调 ,2018-04-23
【中期金策略】玉米1809背靠1750做空或卖出保值 ,2018-04-23
【复盘点睛】期债：单边风险大，观望或买短卖长 ,2018-04-23
【中期金策略】镍供应收紧，沪镍谨慎做多 ,2018-04-23
【中期量化】期指尾盘反弹，工业品继续走强 ,2018-04-23
【中期金策略】化工-关注PP高位做空机会 ,2018-04-23
【中期金视野】海南限购显示政策取向关注机会风险 ,2018-04-23
【中期金策略】氧化铝上涨动力大，沪铝逢低进多单 ,2018-04-23
【中期金策略】期指：市场延续弱势，观望为宜 ,2018-04-23
【中期金策略】黑色-09铁矿多单485关口部分止盈 ,2018-04-23
【中期“加油站”原油专题】国内大型原油码头宁波港 ,2018-04-23
【中期金策略】外盘高位震荡，关注B-W套利 ,2018-04-23
【中期金策略】外盘涨跌不一，内盘高位震荡 ,2018-04-23
【中期金视野】朝弃核发展经济中美博弈结果更明朗 ,2018-04-23
【中期金策略】关注PP与甲醇高位做空机会 ,2018-04-23
【中期金策略】螺纹多单适当止盈待价格回落接回 ,2018-04-23
【中期晨会】贸易战阴云密布 铅价承压调整 ,2018-04-23
【原油交易策略】原油开盘下滑预测今日震荡下跌 ,2018-04-23
【中期早知道】股指、螺纹短多 甲醇、豆粕短空 ,2018-04-23
【复盘点睛】商品：农产品飘红，追涨需谨慎 ,2018-04-20
【中期金策略】环保趋严 焦化企业限产常态化 ,2018-04-20
【复盘点睛】期债：情绪偏谨慎，建议套利为主 ,2018-04-20
【原油交易策略】原油今日震荡，预测今晚上涨 ,2018-04-20
【中期金视野】存款利率放开或致银行分化 ,2018-04-20
【中期量化】期指继续承压，工业品多数调整。 ,2018-04-20
【中期金策略】化工-关注PP与甲醇反弹做空机会 ,2018-04-20
【中期金策略】港口库存下降铁矿等待回落短多机会 ,2018-04-20
【异动追踪】指数会吐 市场不确定性增加 ,2018-04-20
【中期金视野】中美博弈开启新战场关注风险和机会 ,2018-04-20
【中期金策略】化工-PTA塑料反弹近尾声 分批结利 ,2018-04-20
【中期“加油站”|原油专题】原油的铁路和公路运输 ,2018-04-20
【中期金策略】外盘上涨乏力，关注B-W套利 ,2018-04-20
【中期晨会】关注B-W套利机会 ,2018-04-20
【中期金策略】外盘上涨乏力，内盘震荡回落。 ,2018-04-20
【中期金策略】黑色-短需有一定韧性螺纹回落短多 ,2018-04-20
【原油交易策略】原油昨夜下滑预测今日反弹 ,2018-04-20
【中期早知道】有色存回调压力 黑色回落短多 ,2018-04-20
【复盘点睛】商品：利多发酵，工业品延续强势 ,2018-04-19
【复盘点睛】期指：无量能无领涨短线进入震荡市 ,2018-04-19
【原油交易策略】原油高位震荡预测今夜向上突破 ,2018-04-19
【中期金策略】未来政策将提振煤炭、钢铁价格 ,2018-04-19
【中期“加油站”|原油专题】原油的水上运输 ,2018-04-19
【中期金策略】外盘油价再创三年新高 ,2018-04-19
【复盘点睛】期债：短期回调，长期趋势仍在 ,2018-04-19
【中期金策略】外盘利好，内盘延续震荡上行 ,2018-04-19
【中期量化】期指反弹工业品转强农产品趋弱 ,2018-04-19
【中期金策略】未来政策将提振煤炭、钢铁价格 ,2018-04-19
【中期金视野】制裁美橡胶关注“对等”原则下的机会 ,2018-04-19
【中期金策略】期指：量能不足，短期转入震荡市 ,2018-04-19
【中期金策略】黑色-钢厂复产推进铁矿修复性反弹 ,2018-04-19
【中期金视野】中兴禁令未定 注意风险也保持信心 ,2018-04-19
【中期晨会】股指期货基差分析 ,2018-04-19
【中期金策略】黑色-旺季特征 螺纹维持回落短多 ,2018-04-19
【中期金策略】伦镍刷新三年高位沪镍多单继续持有 ,2018-04-19
【原油交易策略】原油昨夜大幅上涨，预测今日回调 ,2018-04-19
【复盘点睛】商品：普遍飘红，黑色系领涨 ,2018-04-19
【中期早知道】股指期货、黑色短多 有色高抛低吸 ,2018-04-19
【中期金策略】锌现货升水攀升，短期多单思路 ,2018-04-18
【原油交易策略】原油今日震荡上涨，预测今晚回调 ,2018-04-18
【中期金策略】玉米跌势顺畅 逢高试空 ,2018-04-18
【复盘点睛】期指：创业板领涨，稳在支撑位之上 ,2018-04-18
【中期金策略】量化：降准利好刺激短期有止跌迹象 ,2018-04-18
【中期金视野】期债：流动宽松，牛市初现 ,2018-04-18
【中期金策略】黑色：铁矿反弹高库存抑制反弹空间 ,2018-04-18
【中期金策略】期指破位后深V，有望形成反弹趋势 ,2018-04-18
【中期金视野】降准新增4000亿难称货币政策松动 ,2018-04-18
【中期“加油站”|原油专题】原油的管道运输 ,2018-04-18
【中期金策略】外盘原油：油价小幅收涨 ,2018-04-18
【中期金策略】内盘原油：关注逢低做多机会 ,2018-04-18
【中期金策略】现货锌升水走高，沪锌多单可持有 ,2018-04-18
【中期金视野】定向降准结构性调整货币政策未变 ,2018-04-18
【中期金策略】央行降准释放流动性螺纹修复性反弹 ,2018-04-18
【原油交易策略】原油跳空高开，今日震荡上涨 ,2018-04-18
【中期晨会】国际呈现压力中国经济运行平稳 ,2018-04-18
【中期早知道】金融期货逢低短多 黑色尝试多单 ,2018-04-18
【复盘点睛】商品：工业品分化两粕走升 ,2018-04-17
【原油交易策略】原油今日盘恒震荡，上涨乏力 ,2018-04-17
【中期金策略】供应紧张预期强，沪铝多单继续持有 ,2018-04-17
【中期金视野】不平衡反制，憋大招or已交换？ ,2018-04-17
【中期金策略】量化分析：股指全线走弱，有色继续分化。 ,2018-04-17
【中期金视野】期债：短期震荡，长期维持看多 ,2018-04-17
【中期金策略】关注前期反弹较大的PP进场短线做空机会 ,2018-04-17
【中期金视野】中兴遭禁，中美博弈好戏还在后头 ,2018-04-17
【中期金策略】黑色-螺纹修复性反弹，但高度有限 ,2018-04-17
【中期金策略】外盘回落，关注逢高做空机会。 ,2018-04-17
【中期金策略】页岩油持续增长 油价承压下跌。 ,2018-04-17
【中期“加油站”|原油专题】：中石化炼化企业加工量排名 ,2018-04-17
【中期金视野】国民经济向高质量发展平稳过渡 ,2018-04-17
【中期金策略】黑色-高库存抑制螺纹反弹高度 ,2018-04-17
【中期金策略】化工维持谨慎偏空判断 等待机会 ,2018-04-17
【中期金策略】50ETF期权波动加大、商品期权分化。 ,2018-04-17
【中期金策略】伦铝继续大涨沪铝多单可继续持有。 ,2018-04-17
【中期金策略】沪指跌破3100现技术性反抽 ,2018-04-17
【原油交易策略】原油昨夜震荡下跌，今日反弹乏力 ,2018-04-17
【中期晨会】PTA市场行情探讨 ,2018-04-17
【中期早知道】股指期货等待底部探明 原油逢高试空 ,2018-04-17
【复盘点睛】商品：黑色偏弱有色飘红 ,2018-04-16
【复盘点睛】债期：债期大涨，低利率有望延续 ,2018-04-16
【中期金策略】股指风格分化 、关注中证500期指 ,2018-04-16
【中期金策略】铜现货升水提高，近期可逢低做多 ,2018-04-16
【复盘点睛】期指：两市大跌而中小创强势 ,2018-04-16
【中期金视野】期债利多大于利空，强势依旧 ,2018-04-16
【中期金策略】豆粕尝试逢反弹阻力位卖出开仓 ,2018-04-16
【中期金视野】存款利率自律影响关注央行加息 ,2018-04-16
【中期金策略】动力煤超跌反弹 逢高多单减仓 ,2018-04-16
【中期金策略】PTA和沥青多单平仓结利，暂时观望。 ,2018-04-16
【中期“加油站”】中石油炼化企业加工量排名 ,2018-04-16
【中期金策略】环保限产升级铁矿关注下方435支撑 ,2018-04-16
【中期晨会】关注国债期货配置价值 ,2018-04-16
【中期金视野】海南将成试验田和新门户，关注投资机会 ,2018-04-16
【中期金策略】宏观层面偏空螺纹前期多单适当止盈 ,2018-04-16
【中期金策略】多空交织 油价高位震荡。 ,2018-04-16
【中期金策略】外盘冲高乏力，内盘震荡回落。 ,2018-04-16
【原油交易策略】美叙速战速决，原油大幅下跌 ,2018-04-16
【中期早知道】金融期货短多 原油期货有回调压力 ,2018-04-16
【复盘点睛】黑色回暖支撑仍在原油震荡警惕回调 ,2018-04-13
【中期金策略】豆粕1809震荡下行概率大 ,2018-04-13
【复盘点睛】期指：技术面市场仍在探寻支撑位 ,2018-04-13
【中期金策略】玉米1807下跌 考验1720支撑 ,2018-04-13
【中期金视野】期债偏强，警惕压力位回调风险 ,2018-04-13
【中期金策略】股指短期趋势有反复 关注避险品种 ,2018-04-13
【原油交易策略】地缘局势缓和，原油震荡下跌 ,2018-04-13
【中期金策略】午盘关注沪胶与沥青短线做多机会 ,2018-04-13
【中期金策略】期指：短线做空思路不变 ,2018-04-13
【中期金视野】税延养老试点将至关注商业养老保险 ,2018-04-13
【中期“加油站”|原油专题】中国主要进口原油特性 ,2018-04-13
【中期金策略】跟随钢价走势铁矿维持回落短多思路 ,2018-04-13
【中期金策略】利多支撑 油价高位趋稳 ,2018-04-13
【中期金策略】外盘高位震荡 内盘窄幅盘整。 ,2018-04-13
【中期观点】中期趋势不悲观，短期震荡 ,2018-04-13
【中期金视野】港元走软长期稳定可期不盲目沽空 ,2018-04-13
【中期金策略】今日关注沥青与PTA短期做多机会 ,2018-04-13
【原油交易策略】中东局势缓和，原油震荡 ,2018-04-13
【中期金策略】库存降幅偏中性螺纹维持回调短多 ,2018-04-13
【中期早知道】沪铝、螺纹短多 IC短空 ,2018-04-13
【中期金策略】股指短期趋势有反复 关注避险品种 ,2018-04-13
【中期金视野】金融业开放年内落地关注证券领域 ,2018-04-13
【中期金策略】关注RU1809于11450进场做多机会 ,2018-04-13
【中期金视野】海南或建自由港建议关注相关机会 ,2018-04-13
【中期金视野】关注塑料PTA短期做多机会 ,2018-04-13
【中期金策略】螺纹关注价格回落后短多机会 ,2018-04-13
【中期晨会】棉花轮出轮入政策历年情况 ,2018-04-13
【中期金策略】LLDPE盘面1809合约低点9260阶段做多机会 ,2018-04-13
【中期“加油站”|原油专题】主要中东出口国定价参考 ,2018-04-13
【中期金策略】螺纹价格回落再行试多 ,2018-04-13
【中期金策略】关注PTA阶段做多机会。 ,2018-04-13
【复盘点睛】原油化工走强，黑色有色回落 ,2018-04-12
【复盘点睛】期指：量能不足，重现调整 ,2018-04-12
【中期金视野】债期短期偏强，长期压力仍在 ,2018-04-12
【原油交易策略】美叙战争迫近，原油继续上升 ,2018-04-12
【中期金策略】波动性加大下 资金黄金偏好提升 ,2018-04-12
【中期金策略】即期需求有支撑，螺纹回调短多 ,2018-04-12
【中期金策略】沪锌暴跌，短期多单暂避。 ,2018-04-12
【中期金策略】期指：后续动能不足，期指回落 ,2018-04-12
【原油交易策略】原油昨夜大涨，预期今日震荡上升 ,2018-04-12
【中期金策略】沪铝开盘下泻，日内需了结多单 ,2018-04-12
【中期早知道】黑色、PTA、股指短多 铜铝多单平仓 ,2018-04-12
【复盘点睛】黑色系回落，关注逢低短多机会 ,2018-04-11
【中期金策略】强麦期价疲弱 仍存下跌风险 ,2018-04-11
【复盘点睛】期指：冲高回落，不急于追涨 ,2018-04-11
【中期金策略】郑煤 1809低位整理 日内短线操作 ,2018-04-11
【中期金视野】期债低开高走，短期回暖长期承压 ,2018-04-11
【原油交易策略】原油今日回调，预期今晚震荡下跌 ,2018-04-11
【中期金策略】镍基本面偏弱，短多思路。 ,2018-04-11
【中期金策略】量化分析：短期趋势有反复 ，详见附件 ,2018-04-11
【中期金视野】利率并轨？加息很可能即将到来 ,2018-04-11
【中期金策略】黑色-铁矿跟随钢价走势，日内盘整为主 ,2018-04-11
【中期金视野】3月份PPI运行未超出政策框架的既定目标 ,2018-04-11
【中期金策略】期指：量能配合，反弹趋势确立 ,2018-04-11
【中期金视野】3月份CPI变动未改变物价长期运行趋势 ,2018-04-11
【中期金策略】利多凝聚 延续上涨态势。 ,2018-04-11
【中期金策略】外盘涨势延续 内盘跟涨。 ,2018-04-11
【中期金策略】关注塑料1809合约9300一线做多进场机会 ,2018-04-11
【中期金策略】LME限制俄铝产品，沪铝多头思路 ,2018-04-11
【中期晨会】近期棉花市场回顾 ,2018-04-11
【原油交易策略】原油昨夜大涨，预期今日震荡回调 ,2018-04-11
【中期早知道】铝、镍、螺纹多头 警惕原油高位回落 ,2018-04-11
【复盘点睛】工业普升原油领涨，警惕震荡谨慎追多 ,2018-04-10
【中期金策略】消费淡季、供给充裕 猪价反弹不易 ,2018-04-10
【中期金视野】期债存潜在利空，近期有下行压力 ,2018-04-10
【原油交易策略】原油今日大涨，预期今晚震荡下跌 ,2018-04-10
【复盘点睛】期指：盘面看大涨小跌，后市风格转换？ ,2018-04-10
【中期金策略】量化分析-量化趋势跟踪 ,2018-04-10
【中期金策略】俄罗斯受制裁，短期沪镍可多单持有。 ,2018-04-10
【中期金视野】金融业扩大开放，机会与风险同在 ,2018-04-10
【中期金策略】螺纹震荡偏强，反弹空间相对有限 ,2018-04-10
【中期金策略】期指：方向不明，多看少动 ,2018-04-10
【中期“加油站”|原油专题】：原油进口使用权配额数量 ,2018-04-10
【中期金策略】利多凝聚 油价大幅上涨。 ,2018-04-10
【中期金策略】外盘上涨 内盘止跌上扬。 ,2018-04-10
【原油交易策略】原油昨夜大涨，今日预期震荡 ,2018-04-10
【中期金策略】黑色-铁矿跟随钢价，日内偏强整理 ,2018-04-10
【中期金视野】补齐短板，金融监管实际力度将大大加强 ,2018-04-10
【中期金策略】俄铝遭制裁，短期沪铝可轻仓试多。 ,2018-04-10
【中期晨会】贸易战风险未消除 ,2018-04-10
